Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Cluster_Persona
15439.0,289,1,16.5,0,Hibernating / Low-Value
15443.0,243,1,10.2,2,At-Risk Customers
15446.0,362,1,0.42,0,Hibernating / Low-Value
15454.0,254,1,1.7,0,Hibernating / Low-Value
15466.0,25,2,5.7,1,Potential Loyalists
15469.0,74,1,17.700000000000003,1,Potential Loyalists
15478.0,211,1,22.5,2,At-Risk Customers
15480.0,312,1,5.04,0,Hibernating / Low-Value
15493.0,25,1,6.300000000000001,1,Potential Loyalists
15494.0,114,4,120.3,1,Potential Loyalists
15498.0,42,2,45.0,1,Potential Loyalists
15502.0,190,1,16.8,2,At-Risk Customers
15513.0,35,1,15.0,1,Potential Loyalists
15518.0,14,2,13.05,1,Potential Loyalists
15521.0,88,1,22.5,1,Potential Loyalists
15527.0,184,2,27.2,2,At-Risk Customers
15532.0,164,4,13.1,2,At-Risk Customers
15535.0,40,2,28.65,1,Potential Loyalists
15543.0,95,1,10.2,1,Potential Loyalists
15547.0,61,3,16.32,1,Potential Loyalists
15548.0,231,1,1.65,2,At-Risk Customers
15550.0,14,1,2.1,1,Potential Loyalists
15551.0,77,1,11.8,1,Potential Loyalists
15555.0,54,5,32.63,1,Potential Loyalists
15570.0,5,1,17.25,1,Potential Loyalists
15571.0,194,1,2.55,2,At-Risk Customers
15574.0,8,2,4.199999999999999,1,Potential Loyalists
15579.0,63,2,10.45,1,Potential Loyalists
15581.0,33,2,3.7199999999999998,1,Potential Loyalists
15590.0,219,1,25.0,2,At-Risk Customers
15606.0,253,1,15.0,0,Hibernating / Low-Value
15615.0,56,2,30.0,1,Potential Loyalists
15617.0,51,1,10.2,1,Potential Loyalists
15625.0,178,1,15.0,2,At-Risk Customers
15627.0,93,1,16.5,1,Potential Loyalists
15628.0,108,3,50.3,1,Potential Loyalists
15633.0,232,1,15.299999999999999,2,At-Risk Customers
15641.0,320,1,17.700000000000003,0,Hibernating / Low-Value
15660.0,86,1,7.800000000000001,1,Potential Loyalists
15673.0,291,1,53.1,0,Hibernating / Low-Value
15675.0,40,1,20.85,1,Potential Loyalists
15708.0,61,1,8.5,1,Potential Loyalists
15710.0,53,2,7.8500000000000005,1,Potential Loyalists
15716.0,5,1,5.9,1,Potential Loyalists
15717.0,57,1,17.700000000000003,1,Potential Loyalists
15719.0,53,1,7.6499999999999995,1,Potential Loyalists
15726.0,26,1,5.04,1,Potential Loyalists
15727.0,205,2,22.48,2,At-Risk Customers
15738.0,226,1,17.700000000000003,2,At-Risk Customers
15747.0,11,1,1.65,1,Potential Loyalists
15750.0,66,2,10.85,1,Potential Loyalists
15768.0,236,3,15.15,2,At-Risk Customers
15772.0,54,1,13.5,1,Potential Loyalists
15789.0,178,1,13.2,2,At-Risk Customers
15791.0,165,2,50.4,2,At-Risk Customers
15793.0,262,1,17.700000000000003,0,Hibernating / Low-Value
15796.0,152,1,34.0,2,At-Risk Customers
15798.0,281,1,10.2,0,Hibernating / Low-Value
15805.0,75,1,13.200000000000001,1,Potential Loyalists
15808.0,224,2,40.25,2,At-Risk Customers
15823.0,367,2,111.36,0,Hibernating / Low-Value
15834.0,60,1,19.799999999999997,1,Potential Loyalists
15842.0,29,1,12.600000000000001,1,Potential Loyalists
15850.0,24,2,9.0,1,Potential Loyalists
15856.0,36,2,42.900000000000006,1,Potential Loyalists
15858.0,192,1,5.04,2,At-Risk Customers
15862.0,255,1,0.95,0,Hibernating / Low-Value
15867.0,228,2,11.6,2,At-Risk Customers
15870.0,82,1,10.2,1,Potential Loyalists
15874.0,120,2,31.200000000000003,2,At-Risk Customers
15878.0,197,1,3.3,2,At-Risk Customers
15880.0,5,1,1.95,1,Potential Loyalists
15886.0,234,1,1.25,2,At-Risk Customers
15887.0,191,1,17.700000000000003,2,At-Risk Customers
15888.0,36,2,6.3,1,Potential Loyalists
15889.0,245,1,1.65,2,At-Risk Customers
15892.0,305,1,1.65,0,Hibernating / Low-Value
15898.0,60,2,11.8,1,Potential Loyalists
15910.0,101,1,1.7,1,Potential Loyalists
15912.0,205,1,4.95,2,At-Risk Customers
15917.0,358,1,4.95,0,Hibernating / Low-Value
15950.0,107,1,25.200000000000003,1,Potential Loyalists
15953.0,5,1,13.52,1,Potential Loyalists
15958.0,39,1,4.2,1,Potential Loyalists
15964.0,299,1,5.95,0,Hibernating / Low-Value
15967.0,179,1,25.200000000000003,2,At-Risk Customers
15968.0,24,3,11.21,1,Potential Loyalists
15970.0,234,1,19.799999999999997,2,At-Risk Customers
15982.0,241,3,56.0,2,At-Risk Customers
15983.0,9,1,6.72,1,Potential Loyalists
15984.0,325,1,3.4799999999999995,0,Hibernating / Low-Value
15988.0,292,1,13.8,0,Hibernating / Low-Value
15990.0,285,1,5.9,0,Hibernating / Low-Value
15996.0,33,1,2.95,1,Potential Loyalists
15998.0,29,4,20.75,1,Potential Loyalists
16003.0,40,1,19.799999999999997,1,Potential Loyalists
16004.0,110,1,16.5,1,Potential Loyalists
16005.0,86,1,1.25,1,Potential Loyalists
16006.0,23,1,2.1,1,Potential Loyalists
16007.0,19,1,1.7,1,Potential Loyalists
16012.0,37,2,16.950000000000003,1,Potential Loyalists
16017.0,53,1,14.850000000000001,1,Potential Loyalists
16019.0,107,1,8.5,1,Potential Loyalists
16028.0,231,1,19.8,2,At-Risk Customers
16032.0,159,1,8.75,2,At-Risk Customers
16033.0,108,1,3.38,1,Potential Loyalists
16049.0,11,1,5.95,1,Potential Loyalists
16060.0,130,1,25.200000000000003,2,At-Risk Customers
16065.0,99,1,0.29,1,Potential Loyalists
16072.0,64,2,8.9,1,Potential Loyalists
16075.0,138,1,22.95,2,At-Risk Customers
16103.0,107,1,12.5,1,Potential Loyalists
16105.0,240,1,15.299999999999999,2,At-Risk Customers
16108.0,267,1,17.700000000000003,0,Hibernating / Low-Value
16125.0,16,2,67.5,1,Potential Loyalists
16127.0,362,2,8.790000000000001,0,Hibernating / Low-Value
16133.0,254,1,14.850000000000001,0,Hibernating / Low-Value
16150.0,93,1,15.0,1,Potential Loyalists
16161.0,108,2,27.75,1,Potential Loyalists
16170.0,163,1,15.0,2,At-Risk Customers
16180.0,114,2,44.04,1,Potential Loyalists
16186.0,77,2,39.099999999999994,1,Potential Loyalists
16197.0,177,1,13.200000000000001,2,At-Risk Customers
16200.0,373,1,1.25,0,Hibernating / Low-Value
16204.0,16,1,3.75,1,Potential Loyalists
16206.0,33,1,2.1,1,Potential Loyalists
16218.0,72,1,34.8,1,Potential Loyalists
16223.0,31,1,5.85,1,Potential Loyalists
16231.0,42,1,10.08,1,Potential Loyalists
16235.0,106,1,19.799999999999997,1,Potential Loyalists
16241.0,19,1,2.95,1,Potential Loyalists
16242.0,43,1,15.600000000000001,1,Potential Loyalists
16254.0,137,2,10.15,2,At-Risk Customers
16259.0,241,1,1.95,2,At-Risk Customers
16261.0,22,1,1.25,1,Potential Loyalists
16262.0,14,1,51.0,1,Potential Loyalists
16265.0,35,1,16.8,1,Potential Loyalists
16269.0,73,1,7.800000000000001,1,Potential Loyalists
16271.0,187,1,4.949999999999999,2,At-Risk Customers
16274.0,9,1,4.95,1,Potential Loyalists
16279.0,21,1,14.850000000000001,1,Potential Loyalists
16282.0,123,1,61.199999999999996,2,At-Risk Customers
16283.0,163,2,12.15,2,At-Risk Customers
16293.0,72,1,19.799999999999997,1,Potential Loyalists
16300.0,66,2,25.349999999999998,1,Potential Loyalists
16301.0,372,1,29.700000000000003,0,Hibernating / Low-Value
16303.0,28,1,16.5,1,Potential Loyalists
16314.0,94,1,17.4,1,Potential Loyalists
16316.0,129,1,14.850000000000001,2,At-Risk Customers
16320.0,89,1,27.0,1,Potential Loyalists
16325.0,64,1,20.4,1,Potential Loyalists
16327.0,5,2,13.35,1,Potential Loyalists
16330.0,60,1,6.6,1,Potential Loyalists
16335.0,327,1,2.5,0,Hibernating / Low-Value
16340.0,75,2,5.4,1,Potential Loyalists
16345.0,119,1,11.8,2,At-Risk Customers
16347.0,24,1,11.25,1,Potential Loyalists
16351.0,137,1,10.2,2,At-Risk Customers
16354.0,77,1,7.6499999999999995,1,Potential Loyalists
16357.0,17,1,10.2,1,Potential Loyalists
16372.0,45,2,7.6,1,Potential Loyalists
16373.0,18,1,45.0,1,Potential Loyalists
16374.0,88,1,4.25,1,Potential Loyalists
16383.0,155,1,19.799999999999997,2,At-Risk Customers
16390.0,315,1,13.5,0,Hibernating / Low-Value
16391.0,36,2,9.35,1,Potential Loyalists
16395.0,29,2,9.6,1,Potential Loyalists
16400.0,367,2,41.9,0,Hibernating / Low-Value
16409.0,23,4,29.400000000000002,1,Potential Loyalists
16411.0,64,2,8.3,1,Potential Loyalists
16415.0,312,1,1.95,0,Hibernating / Low-Value
16422.0,108,1,7.800000000000001,1,Potential Loyalists
16444.0,61,2,7.05,1,Potential Loyalists
16448.0,107,1,7.5,1,Potential Loyalists
16455.0,64,1,10.2,1,Potential Loyalists
16456.0,227,1,22.47,2,At-Risk Customers
16458.0,198,1,1.1,2,At-Risk Customers
16461.0,226,1,3.75,2,At-Risk Customers
16468.0,106,2,34.45,1,Potential Loyalists
16470.0,32,1,6.300000000000001,1,Potential Loyalists
16485.0,68,1,45.0,1,Potential Loyalists
16497.0,147,2,34.8,2,At-Risk Customers
16499.0,63,1,10.2,1,Potential Loyalists
16520.0,60,2,5.0,1,Potential Loyalists
16521.0,51,3,15.98,1,Potential Loyalists
16525.0,234,1,23.25,2,At-Risk Customers
16549.0,33,5,17.7,1,Potential Loyalists
16550.0,260,1,13.52,0,Hibernating / Low-Value
16556.0,67,4,63.60000000000001,1,Potential Loyalists
16560.0,33,2,32.7,1,Potential Loyalists
16571.0,67,1,10.2,1,Potential Loyalists
16592.0,74,2,35.099999999999994,1,Potential Loyalists
16607.0,204,1,12.600000000000001,2,At-Risk Customers
16611.0,39,2,36.35,1,Potential Loyalists
16612.0,372,1,34.8,0,Hibernating / Low-Value
16614.0,38,1,15.9,1,Potential Loyalists
16619.0,19,1,17.700000000000003,1,Potential Loyalists
16625.0,88,1,27.0,1,Potential Loyalists
16632.0,217,1,12.5,2,At-Risk Customers
16635.0,42,1,17.700000000000003,1,Potential Loyalists
16650.0,120,2,25.5,2,At-Risk Customers
16655.0,313,1,3.9,0,Hibernating / Low-Value
16686.0,271,3,6.1,0,Hibernating / Low-Value
16695.0,197,1,1.7,2,At-Risk Customers
16705.0,242,1,130.8,2,At-Risk Customers
16709.0,15,1,46.75,1,Potential Loyalists
16710.0,19,2,13.95,1,Potential Loyalists
16713.0,44,5,58.2,1,Potential Loyalists
16719.0,4,1,2.1,1,Potential Loyalists
16727.0,324,1,34.8,0,Hibernating / Low-Value
16732.0,39,1,10.08,1,Potential Loyalists
16736.0,359,1,23.4,0,Hibernating / Low-Value
16742.0,128,1,7.5,2,At-Risk Customers
16743.0,92,1,4.949999999999999,1,Potential Loyalists
16746.0,19,1,7.8,1,Potential Loyalists
16748.0,24,1,22.5,1,Potential Loyalists
16779.0,148,2,25.0,2,At-Risk Customers
16782.0,96,3,9.1,1,Potential Loyalists
16784.0,40,1,2.1,1,Potential Loyalists
16788.0,186,1,1.25,2,At-Risk Customers
16791.0,101,2,3.65,1,Potential Loyalists
16795.0,319,3,17.45,0,Hibernating / Low-Value
16797.0,51,7,24.42,1,Potential Loyalists
16798.0,278,1,2.1,0,Hibernating / Low-Value
16812.0,14,1,13.5,1,Potential Loyalists
16814.0,130,2,5.8,2,At-Risk Customers
16830.0,362,1,63.2,0,Hibernating / Low-Value
16836.0,210,1,15.0,2,At-Risk Customers
16846.0,213,1,15.6,2,At-Risk Customers
16854.0,276,1,8.5,0,Hibernating / Low-Value
16870.0,105,1,15.0,1,Potential Loyalists
16873.0,156,1,30.599999999999998,2,At-Risk Customers
16874.0,15,1,9.9,1,Potential Loyalists
16883.0,199,1,9.9,2,At-Risk Customers
16886.0,92,1,17.700000000000003,1,Potential Loyalists
16888.0,337,1,11.8,0,Hibernating / Low-Value
16890.0,218,1,12.5,2,At-Risk Customers
16891.0,212,1,2.55,2,At-Risk Customers
16894.0,171,1,1.7,2,At-Risk Customers
16898.0,4,2,6.25,1,Potential Loyalists
16903.0,51,1,4.25,1,Potential Loyalists
16904.0,33,2,19.400000000000002,1,Potential Loyalists
16905.0,316,1,27.0,0,Hibernating / Low-Value
16920.0,47,1,23.6,1,Potential Loyalists
16935.0,57,1,4.95,1,Potential Loyalists
16936.0,21,2,15.149999999999999,1,Potential Loyalists
16938.0,129,4,20.15,2,At-Risk Customers
16940.0,178,2,15.2,2,At-Risk Customers
16945.0,268,1,16.5,0,Hibernating / Low-Value
16952.0,364,1,3.8,0,Hibernating / Low-Value
16972.0,92,1,5.1,1,Potential Loyalists
16985.0,337,1,17.4,0,Hibernating / Low-Value
16987.0,359,3,6.65,0,Hibernating / Low-Value
16992.0,50,1,8.5,1,Potential Loyalists
17017.0,50,1,20.4,1,Potential Loyalists
17019.0,16,1,2.1,1,Potential Loyalists
17034.0,45,1,23.6,1,Potential Loyalists
17043.0,206,1,1.9,2,At-Risk Customers
17059.0,5,1,10.5,1,Potential Loyalists
17063.0,122,2,29.7,2,At-Risk Customers
17068.0,15,4,27.04,1,Potential Loyalists
17072.0,261,1,21.0,0,Hibernating / Low-Value
17081.0,74,2,5.6000000000000005,1,Potential Loyalists
17083.0,162,1,67.5,2,At-Risk Customers
17084.0,32,1,9.9,1,Potential Loyalists
17085.0,40,3,18.95,1,Potential Loyalists
17090.0,144,2,27.9,2,At-Risk Customers
17092.0,311,1,7.5,0,Hibernating / Low-Value
17096.0,191,1,4.25,2,At-Risk Customers
17097.0,66,1,5.0,1,Potential Loyalists
17098.0,17,1,15.9,1,Potential Loyalists
17099.0,169,1,17.700000000000003,2,At-Risk Customers
17108.0,299,1,19.049999999999997,0,Hibernating / Low-Value
17113.0,236,1,8.850000000000001,2,At-Risk Customers
17139.0,124,1,63.5,2,At-Risk Customers
17143.0,53,1,8.4,1,Potential Loyalists
17146.0,229,1,13.5,2,At-Risk Customers
17160.0,108,3,39.2,1,Potential Loyalists
17180.0,92,1,5.0,1,Potential Loyalists
17188.0,220,1,13.6,2,At-Risk Customers
17189.0,196,1,2.95,2,At-Risk Customers
17191.0,4,2,48.75000000000001,1,Potential Loyalists
17194.0,166,1,15.0,2,At-Risk Customers
17200.0,288,1,1.45,0,Hibernating / Low-Value
17207.0,288,1,1.25,0,Hibernating / Low-Value
17210.0,28,1,2.6,1,Potential Loyalists
17213.0,156,3,37.68,2,At-Risk Customers
17218.0,14,3,41.5,1,Potential Loyalists
17221.0,243,1,10.5,2,At-Risk Customers
17228.0,207,1,10.9,2,At-Risk Customers
17231.0,308,1,9.3,0,Hibernating / Low-Value
17233.0,84,1,2.5,1,Potential Loyalists
17238.0,7,3,14.7,1,Potential Loyalists
17241.0,298,1,90.0,0,Hibernating / Low-Value
17243.0,47,5,119.97,1,Potential Loyalists
17248.0,117,1,0.42,1,Potential Loyalists
17249.0,64,1,1.7,1,Potential Loyalists
17251.0,360,2,28.200000000000003,0,Hibernating / Low-Value
17255.0,82,1,1.25,1,Potential Loyalists
17268.0,367,1,15.0,0,Hibernating / Low-Value
17271.0,372,1,1.25,0,Hibernating / Low-Value
17276.0,38,1,1.45,1,Potential Loyalists
17285.0,299,1,7.95,0,Hibernating / Low-Value
17289.0,84,1,3.75,1,Potential Loyalists
17290.0,17,1,18.75,1,Potential Loyalists
17299.0,117,3,17.7,1,Potential Loyalists
17301.0,260,1,5.85,0,Hibernating / Low-Value
17314.0,245,1,22.5,2,At-Risk Customers
17315.0,74,1,7.5,1,Potential Loyalists
17320.0,74,1,38.7,1,Potential Loyalists
17332.0,292,1,5.95,0,Hibernating / Low-Value
17335.0,320,1,1.25,0,Hibernating / Low-Value
17338.0,172,1,11.8,2,At-Risk Customers
17341.0,2,1,2.55,1,Potential Loyalists
17343.0,12,1,15.0,1,Potential Loyalists
17346.0,184,1,3.3,2,At-Risk Customers
17358.0,12,1,2.95,1,Potential Loyalists
17365.0,52,2,50.400000000000006,1,Potential Loyalists
17368.0,11,1,2.5,1,Potential Loyalists
17371.0,259,1,0.65,0,Hibernating / Low-Value
17372.0,33,2,5.16,1,Potential Loyalists
17374.0,31,1,15.9,1,Potential Loyalists
17375.0,67,1,8.5,1,Potential Loyalists
17377.0,47,5,24.89,1,Potential Loyalists
17400.0,294,2,9.899999999999999,0,Hibernating / Low-Value
17409.0,274,1,102.0,0,Hibernating / Low-Value
17412.0,373,1,30.0,0,Hibernating / Low-Value
17416.0,211,2,36.3,2,At-Risk Customers
17426.0,88,1,22.5,1,Potential Loyalists
17430.0,115,1,13.0,1,Potential Loyalists
17432.0,372,1,3.75,0,Hibernating / Low-Value
17438.0,80,1,16.5,1,Potential Loyalists
17448.0,231,3,51.64,2,At-Risk Customers
17449.0,40,2,8.76,1,Potential Loyalists
17454.0,129,1,8.5,2,At-Risk Customers
17504.0,78,2,22.799999999999997,1,Potential Loyalists
17505.0,241,1,19.799999999999997,2,At-Risk Customers
17511.0,37,2,244.8,1,Potential Loyalists
17512.0,364,1,13.200000000000001,0,Hibernating / Low-Value
17529.0,333,2,37.5,0,Hibernating / Low-Value
17530.0,217,3,12.0,2,At-Risk Customers
17534.0,87,1,15.0,1,Potential Loyalists
17539.0,362,1,5.9,0,Hibernating / Low-Value
17550.0,229,1,35.7,2,At-Risk Customers
17555.0,70,1,1.25,1,Potential Loyalists
17576.0,106,2,21.6,1,Potential Loyalists
17581.0,71,4,56.4,1,Potential Loyalists
17589.0,162,3,10.95,2,At-Risk Customers
17591.0,3,1,2.95,1,Potential Loyalists
17594.0,85,2,66.0,1,Potential Loyalists
17596.0,269,1,8.25,0,Hibernating / Low-Value
17602.0,163,1,2.6,2,At-Risk Customers
17604.0,177,1,4.2,2,At-Risk Customers
17609.0,217,2,8.05,2,At-Risk Customers
17611.0,186,1,5.9,2,At-Risk Customers
17618.0,131,1,17.700000000000003,2,At-Risk Customers
17623.0,361,1,9.899999999999999,0,Hibernating / Low-Value
17625.0,173,1,4.65,2,At-Risk Customers
17631.0,10,1,10.5,1,Potential Loyalists
17663.0,228,2,48.1,2,At-Risk Customers
17664.0,256,1,6.6000000000000005,0,Hibernating / Low-Value
17672.0,277,1,30.0,0,Hibernating / Low-Value
17675.0,29,1,17.0,1,Potential Loyalists
17676.0,163,1,8.5,2,At-Risk Customers
17677.0,121,3,65.2,2,At-Risk Customers
17682.0,187,2,26.9,2,At-Risk Customers
17683.0,190,1,59.400000000000006,2,At-Risk Customers
17686.0,59,2,30.0,1,Potential Loyalists
17696.0,78,2,32.7,1,Potential Loyalists
17700.0,318,1,16.5,0,Hibernating / Low-Value
17703.0,54,2,25.5,1,Potential Loyalists
17706.0,85,1,21.8,1,Potential Loyalists
17716.0,81,1,15.0,1,Potential Loyalists
17717.0,57,1,47.7,1,Potential Loyalists
17726.0,288,1,14.850000000000001,0,Hibernating / Low-Value
17731.0,304,1,15.9,0,Hibernating / Low-Value
17754.0,273,1,3.36,0,Hibernating / Low-Value
17757.0,4,4,31.55,1,Potential Loyalists
17760.0,9,1,15.0,1,Potential Loyalists
17768.0,316,1,3.3,0,Hibernating / Low-Value
17769.0,325,1,11.9,0,Hibernating / Low-Value
17773.0,150,1,3.3,2,At-Risk Customers
17783.0,148,1,6.95,2,At-Risk Customers
17797.0,317,1,8.5,0,Hibernating / Low-Value
17799.0,266,2,8.75,0,Hibernating / Low-Value
17801.0,185,1,13.2,2,At-Risk Customers
17802.0,152,1,15.0,2,At-Risk Customers
17804.0,168,2,9.25,2,At-Risk Customers
17811.0,17,1,3.4799999999999995,1,Potential Loyalists
17817.0,51,1,2.95,1,Potential Loyalists
17819.0,285,1,15.0,0,Hibernating / Low-Value
17820.0,10,1,0.85,1,Potential Loyalists
17841.0,4,15,86.3,1,Potential Loyalists
17850.0,79,12,226.02,1,Potential Loyalists
17852.0,360,1,6.25,0,Hibernating / Low-Value
17858.0,124,2,52.5,2,At-Risk Customers
17873.0,150,2,23.950000000000003,2,At-Risk Customers
17878.0,31,1,49.5,1,Potential Loyalists
17882.0,15,1,3.35,1,Potential Loyalists
17884.0,233,2,16.0,2,At-Risk Customers
17886.0,73,1,10.5,1,Potential Loyalists
17894.0,18,1,8.850000000000001,1,Potential Loyalists
17897.0,186,1,8.25,2,At-Risk Customers
17908.0,64,2,19.150000000000002,1,Potential Loyalists
17913.0,162,1,5.04,2,At-Risk Customers
17920.0,16,2,6.7,1,Potential Loyalists
17921.0,133,2,10.25,2,At-Risk Customers
17954.0,359,4,23.8,0,Hibernating / Low-Value
17965.0,23,2,5.58,1,Potential Loyalists
17969.0,278,2,20.25,0,Hibernating / Low-Value
17974.0,30,2,5.5,1,Potential Loyalists
17987.0,186,1,2.1,2,At-Risk Customers
17992.0,25,1,1.25,1,Potential Loyalists
18008.0,77,1,8.5,1,Potential Loyalists
18009.0,228,1,7.49,2,At-Risk Customers
18022.0,49,1,0.42,1,Potential Loyalists
18039.0,208,2,5.45,2,At-Risk Customers
18041.0,326,1,2.98,0,Hibernating / Low-Value
18044.0,175,1,22.5,2,At-Risk Customers
18048.0,129,1,2.95,2,At-Risk Customers
18049.0,226,1,0.42,2,At-Risk Customers
18051.0,306,2,30.9,0,Hibernating / Low-Value
18055.0,17,1,12.72,1,Potential Loyalists
18057.0,29,1,15.299999999999999,1,Potential Loyalists
18060.0,44,1,17.88,1,Potential Loyalists
18065.0,161,1,19.799999999999997,2,At-Risk Customers
18069.0,19,3,13.45,1,Potential Loyalists
18075.0,28,2,25.2,1,Potential Loyalists
18078.0,61,1,2.95,1,Potential Loyalists
18085.0,264,1,30.0,0,Hibernating / Low-Value
18094.0,215,1,63.5,2,At-Risk Customers
18097.0,81,1,102.0,1,Potential Loyalists
18109.0,53,1,2.95,1,Potential Loyalists
18118.0,10,3,7.15,1,Potential Loyalists
18132.0,140,1,10.5,2,At-Risk Customers
18140.0,109,1,46.8,1,Potential Loyalists
18154.0,126,1,10.4,2,At-Risk Customers
18172.0,60,2,30.0,1,Potential Loyalists
18178.0,128,1,16.5,2,At-Risk Customers
18181.0,371,1,7.9,0,Hibernating / Low-Value
18188.0,259,1,10.2,0,Hibernating / Low-Value
18193.0,78,1,10.5,1,Potential Loyalists
18196.0,268,2,5.05,0,Hibernating / Low-Value
18223.0,371,1,15.0,0,Hibernating / Low-Value
18226.0,192,1,14.850000000000001,2,At-Risk Customers
18236.0,117,1,14.98,1,Potential Loyalists
18241.0,51,1,34.0,1,Potential Loyalists
18243.0,50,1,15.0,1,Potential Loyalists
18260.0,32,1,10.08,1,Potential Loyalists
18267.0,308,1,15.0,0,Hibernating / Low-Value
18277.0,130,1,14.98,2,At-Risk Customers
Unknown,1,347,2699.22,3,Best Customers (Champions)
